2022-06-23 15:18:04 INFO  [springAppName_IS_UNDEFINED,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$f7d4d061] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-06-23 15:18:16 INFO  [hyp-gateway,,,] main com.netflix.config.sources.URLConfigurationSource To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2022-06-23 15:18:16 INFO  [hyp-gateway,,,] main com.netflix.config.DynamicPropertyFactory DynamicPropertyFactory is initialized with configuration sources: com.netflix.config.ConcurrentCompositeConfiguration@45d4421d
2022-06-23 15:18:18 INFO  [hyp-gateway,,,] main org.springframework.cloud.commons.util.InetUtils Cannot determine local hostname
2022-06-23 15:18:19 INFO  [hyp-gateway,,,] main org.springframework.cloud.commons.util.InetUtils Cannot determine local hostname
2022-06-23 15:18:20 INFO  [hyp-auth,,,] main cn.hehe.cloud.auth.authApplication No active profile set, falling back to default profiles: default
2022-06-23 15:18:26 INFO  [hyp-gateway,,,] main org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration 

Using generated security password: 35728751-6948-4611-834c-ff45eb66cbca

2022-06-23 15:18:27 INFO  [hyp-gateway,,,] main org.springframework.security.web.DefaultSecurityFilterChain Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7ce30c0b, org.springframework.security.web.context.SecurityContextPersistenceFilter@5fdb7394, org.springframework.security.web.header.HeaderWriterFilter@7d6c4079, org.springframework.security.web.authentication.logout.LogoutFilter@5871a482, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4b5798c2, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@3d6778d5, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@1d7f2f0a, org.springframework.security.web.session.SessionManagementFilter@6d3163a6, org.springframework.security.web.access.ExceptionTranslationFilter@166e5a6d]
2022-06-23 15:18:28 INFO  [hyp-gateway,,,] main com.netflix.config.sources.URLConfigurationSource To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2022-06-23 15:18:29 INFO  [hyp-gateway,,,] main org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor Initializing ExecutorService 'applicationTaskExecutor'
2022-06-23 15:18:29 INFO  [hyp-auth,,,] main org.springframework.data.repository.config.RepositoryConfigurationDelegate Multiple Spring Data modules found, entering strict repository configuration mode!
2022-06-23 15:18:29 INFO  [hyp-auth,,,] main org.springframework.data.repository.config.RepositoryConfigurationDelegate Bootstrapping Spring Data repositories in DEFAULT mode.
2022-06-23 15:18:29 INFO  [hyp-auth,,,] main org.springframework.data.repository.config.RepositoryConfigurationDelegate Finished Spring Data repository scanning in 27ms. Found 0 repository interfaces.
2022-06-23 15:18:29 INFO  [hyp-gateway,,,] main org.springframework.boot.actuate.endpoint.web.EndpointLinksResolver Exposing 2 endpoint(s) beneath base path '/actuator'
2022-06-23 15:18:30 INFO  [hyp-gateway,,,] main org.springframework.cloud.netflix.zuul.ZuulFilterInitializer Starting filter initializer
2022-06-23 15:18:30 INFO  [hyp-auth,,,] main org.springframework.cloud.context.scope.GenericScope BeanFactory id=47217b71-bc96-3d22-b3ae-244f12ae2cdf
2022-06-23 15:18:30 INFO  [hyp-gateway,,,] main org.springframework.cloud.netflix.eureka.InstanceInfoFactory Setting initial instance status as: STARTING
2022-06-23 15:18:30 INFO  [hyp-auth,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$5d3c86be] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-06-23 15:18:30 INFO  [hyp-gateway,,,] main com.netflix.discovery.DiscoveryClient Initializing Eureka in region us-east-1
2022-06-23 15:18:30 INFO  [hyp-auth,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'spring.datasource.dynamic-com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceProperties' of type [com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-06-23 15:18:30 INFO  [hyp-auth,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceAutoConfiguration' of type [com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceAutoConfiguration$$EnhancerBySpringCGLIB$$c6caf78f] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-06-23 15:18:30 INFO  [hyp-auth,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'dsProcessor' of type [com.baomidou.dynamic.datasource.processor.DsHeaderProcessor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-06-23 15:18:30 INFO  [hyp-auth,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'dynamicDatasourceAnnotationAdvisor' of type [com.baomidou.dynamic.datasource.aop.DynamicDataSourceAnnotationAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-06-23 15:18:30 INFO  [hyp-auth,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$795689bb] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-06-23 15:18:30 INFO  [hyp-gateway,,,] main com.netflix.discovery.provider.DiscoveryJerseyProvider Using JSON encoding codec LegacyJacksonJson
2022-06-23 15:18:30 INFO  [hyp-gateway,,,] main com.netflix.discovery.provider.DiscoveryJerseyProvider Using JSON decoding codec LegacyJacksonJson
2022-06-23 15:18:31 INFO  [hyp-gateway,,,] main com.netflix.discovery.provider.DiscoveryJerseyProvider Using XML encoding codec XStreamXml
2022-06-23 15:18:31 INFO  [hyp-gateway,,,] main com.netflix.discovery.provider.DiscoveryJerseyProvider Using XML decoding codec XStreamXml
2022-06-23 15:18:31 INFO  [hyp-auth,,,] main org.springframework.boot.web.embedded.tomcat.TomcatWebServer Tomcat initialized with port(s): 8101 (http)
2022-06-23 15:18:31 INFO  [hyp-auth,,,] main org.apache.coyote.http11.Http11NioProtocol Initializing ProtocolHandler ["http-nio-8101"]
2022-06-23 15:18:31 INFO  [hyp-auth,,,] main org.apache.catalina.core.StandardService Starting service [Tomcat]
2022-06-23 15:18:31 INFO  [hyp-auth,,,] main org.apache.catalina.core.StandardEngine Starting Servlet engine: [Apache Tomcat/9.0.21]
2022-06-23 15:18:31 INFO  [hyp-auth,,,] main org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] Initializing Spring embedded WebApplicationContext
2022-06-23 15:18:31 INFO  [hyp-auth,,,] main org.springframework.web.context.ContextLoader Root WebApplicationContext: initialization completed in 8366 ms
2022-06-23 15:18:31 INFO  [hyp-gateway,,,] main com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2022-06-23 15:18:31 INFO  [hyp-auth,,,] main com.netflix.config.sources.URLConfigurationSource To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2022-06-23 15:18:31 INFO  [hyp-auth,,,] main com.netflix.config.DynamicPropertyFactory DynamicPropertyFactory is initialized with configuration sources: com.netflix.config.ConcurrentCompositeConfiguration@13aed42b
2022-06-23 15:18:31 INFO  [hyp-gateway,,,] main com.netflix.discovery.DiscoveryClient Disable delta property : false
2022-06-23 15:18:31 INFO  [hyp-gateway,,,] main com.netflix.discovery.DiscoveryClient Single vip registry refresh property : null
2022-06-23 15:18:31 INFO  [hyp-gateway,,,] main com.netflix.discovery.DiscoveryClient Force full registry fetch : false
2022-06-23 15:18:31 INFO  [hyp-gateway,,,] main com.netflix.discovery.DiscoveryClient Application is null : false
2022-06-23 15:18:31 INFO  [hyp-gateway,,,] main com.netflix.discovery.DiscoveryClient Registered Applications size is zero : true
2022-06-23 15:18:31 INFO  [hyp-gateway,,,] main com.netflix.discovery.DiscoveryClient Application version is -1: true
2022-06-23 15:18:31 INFO  [hyp-gateway,,,] main com.netflix.discovery.DiscoveryClient Getting all instance registry info from the eureka server
2022-06-23 15:18:31 INFO  [hyp-auth,,,] main com.zaxxer.hikari.HikariDataSource base - Starting...
2022-06-23 15:18:32 INFO  [hyp-gateway,,,] main com.netflix.discovery.DiscoveryClient The response status is 200
2022-06-23 15:18:32 INFO  [hyp-gateway,,,] main com.netflix.discovery.DiscoveryClient Starting heartbeat executor: renew interval is: 20
2022-06-23 15:18:32 INFO  [hyp-gateway,,,] main com.netflix.discovery.InstanceInfoReplicator InstanceInfoReplicator onDemand update allowed rate per min is 4
2022-06-23 15:18:32 INFO  [hyp-gateway,,,] main com.netflix.discovery.DiscoveryClient Discovery Client initialized at timestamp 1655968712509 with initial instances count: 0
2022-06-23 15:18:32 INFO  [hyp-gateway,,,] main org.springframework.cloud.netflix.eureka.serviceregistry.EurekaServiceRegistry Registering application HYP-GATEWAY with eureka with status UP
2022-06-23 15:18:32 INFO  [hyp-gateway,,,] main com.netflix.discovery.DiscoveryClient Saw local status change event StatusChangeEvent [timestamp=1655968712514, current=UP, previous=STARTING]
2022-06-23 15:18:32 INFO  [hyp-gateway,,,] DiscoveryClient-InstanceInfoReplicator-0 com.netflix.discovery.DiscoveryClient DiscoveryClient_HYP-GATEWAY/localhost:hyp-gateway:8301: registering service...
2022-06-23 15:18:32 INFO  [hyp-gateway,,,] main org.apache.coyote.http11.Http11NioProtocol Starting ProtocolHandler ["http-nio-8301"]
2022-06-23 15:18:32 INFO  [hyp-gateway,,,] main org.springframework.boot.web.embedded.tomcat.TomcatWebServer Tomcat started on port(s): 8301 (http) with context path ''
2022-06-23 15:18:32 INFO  [hyp-gateway,,,] main org.springframework.cloud.netflix.eureka.serviceregistry.EurekaAutoServiceRegistration Updating port to 8301
2022-06-23 15:18:32 INFO  [hyp-gateway,,,] main cn.hehe.cloud.gateway.gatewayApplication Started gatewayApplication in 30.602 seconds (JVM running for 32.237)
2022-06-23 15:18:32 INFO  [hyp-gateway,,,] DiscoveryClient-InstanceInfoReplicator-0 com.netflix.discovery.DiscoveryClient DiscoveryClient_HYP-GATEWAY/localhost:hyp-gateway:8301 - registration status: 204
2022-06-23 15:18:33 INFO  [hyp-gateway,,,] RMI TCP Connection(2)-169.254.63.77 org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-06-23 15:18:33 INFO  [hyp-gateway,,,] RMI TCP Connection(2)-169.254.63.77 org.springframework.web.servlet.DispatcherServlet Initializing Servlet 'dispatcherServlet'
2022-06-23 15:18:33 INFO  [hyp-gateway,,,] RMI TCP Connection(2)-169.254.63.77 org.springframework.web.servlet.DispatcherServlet Completed initialization in 17 ms
2022-06-23 15:18:33 INFO  [hyp-gateway,,,] main com.netflix.config.ChainedDynamicProperty Flipping property: hyp-auth.ribbon.ActiveConnectionsLimit to use NEXT property: niws.loadbalancer.availabilityFilteringRule.activeConnectionsLimit = 2147483647
2022-06-23 15:18:33 INFO  [hyp-gateway,,,] main com.netflix.util.concurrent.ShutdownEnabledTimer Shutdown hook installed for: NFLoadBalancer-PingTimer-hyp-auth
2022-06-23 15:18:33 INFO  [hyp-gateway,,,] main com.netflix.loadbalancer.BaseLoadBalancer Client: hyp-auth instantiated a LoadBalancer: DynamicServerListLoadBalancer:{NFLoadBalancer:name=hyp-auth,current list of Servers=[],Load balancer stats=Zone stats: {},Server stats: []}ServerList:null
2022-06-23 15:18:33 INFO  [hyp-gateway,,,] main com.netflix.loadbalancer.DynamicServerListLoadBalancer Using serverListUpdater PollingServerListUpdater
2022-06-23 15:18:33 INFO  [hyp-gateway,,,] main com.netflix.loadbalancer.DynamicServerListLoadBalancer DynamicServerListLoadBalancer for client hyp-auth initialized: DynamicServerListLoadBalancer:{NFLoadBalancer:name=hyp-auth,current list of Servers=[],Load balancer stats=Zone stats: {},Server stats: []}ServerList:org.springframework.cloud.netflix.ribbon.eureka.DomainExtractingServerList@4027edeb
2022-06-23 15:18:33 INFO  [hyp-auth,,,] main com.zaxxer.hikari.HikariDataSource base - Start completed.
2022-06-23 15:18:33 INFO  [hyp-auth,,,] main com.baomidou.dynamic.datasource.DynamicRoutingDataSource 初始共加载 1 个数据源
2022-06-23 15:18:33 INFO  [hyp-auth,,,] main com.baomidou.dynamic.datasource.DynamicRoutingDataSource 动态数据源-加载 base 成功
2022-06-23 15:18:33 INFO  [hyp-auth,,,] main com.baomidou.dynamic.datasource.DynamicRoutingDataSource 当前的默认数据源是单数据源，数据源名为 base
2022-06-23 15:18:33 INFO  [hyp-gateway,,,] main com.netflix.config.ChainedDynamicProperty Flipping property: hyp-server-system.ribbon.ActiveConnectionsLimit to use NEXT property: niws.loadbalancer.availabilityFilteringRule.activeConnectionsLimit = 2147483647
2022-06-23 15:18:33 INFO  [hyp-gateway,,,] main com.netflix.util.concurrent.ShutdownEnabledTimer Shutdown hook installed for: NFLoadBalancer-PingTimer-hyp-server-system
2022-06-23 15:18:33 INFO  [hyp-gateway,,,] main com.netflix.loadbalancer.BaseLoadBalancer Client: hyp-server-system instantiated a LoadBalancer: DynamicServerListLoadBalancer:{NFLoadBalancer:name=hyp-server-system,current list of Servers=[],Load balancer stats=Zone stats: {},Server stats: []}ServerList:null
2022-06-23 15:18:33 INFO  [hyp-gateway,,,] main com.netflix.loadbalancer.DynamicServerListLoadBalancer Using serverListUpdater PollingServerListUpdater
2022-06-23 15:18:33 INFO  [hyp-gateway,,,] main com.netflix.loadbalancer.DynamicServerListLoadBalancer DynamicServerListLoadBalancer for client hyp-server-system initialized: DynamicServerListLoadBalancer:{NFLoadBalancer:name=hyp-server-system,current list of Servers=[],Load balancer stats=Zone stats: {},Server stats: []}ServerList:org.springframework.cloud.netflix.ribbon.eureka.DomainExtractingServerList@468eff41
2022-06-23 15:18:33 INFO  [hyp-gateway,,,] main com.netflix.config.ChainedDynamicProperty Flipping property: hyp-server-test.ribbon.ActiveConnectionsLimit to use NEXT property: niws.loadbalancer.availabilityFilteringRule.activeConnectionsLimit = 2147483647
2022-06-23 15:18:33 INFO  [hyp-gateway,,,] main com.netflix.util.concurrent.ShutdownEnabledTimer Shutdown hook installed for: NFLoadBalancer-PingTimer-hyp-server-test
2022-06-23 15:18:33 INFO  [hyp-gateway,,,] main com.netflix.loadbalancer.BaseLoadBalancer Client: hyp-server-test instantiated a LoadBalancer: DynamicServerListLoadBalancer:{NFLoadBalancer:name=hyp-server-test,current list of Servers=[],Load balancer stats=Zone stats: {},Server stats: []}ServerList:null
2022-06-23 15:18:33 INFO  [hyp-gateway,,,] main com.netflix.loadbalancer.DynamicServerListLoadBalancer Using serverListUpdater PollingServerListUpdater
2022-06-23 15:18:33 INFO  [hyp-gateway,,,] main com.netflix.loadbalancer.DynamicServerListLoadBalancer DynamicServerListLoadBalancer for client hyp-server-test initialized: DynamicServerListLoadBalancer:{NFLoadBalancer:name=hyp-server-test,current list of Servers=[],Load balancer stats=Zone stats: {},Server stats: []}ServerList:org.springframework.cloud.netflix.ribbon.eureka.DomainExtractingServerList@76bdfc19
2022-06-23 15:18:34 INFO  [hyp-auth,,,] main org.springframework.cloud.commons.util.InetUtils Cannot determine local hostname
2022-06-23 15:18:35 INFO  [hyp-gateway,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient Disable delta property : false
2022-06-23 15:18:35 INFO  [hyp-gateway,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient Single vip registry refresh property : null
2022-06-23 15:18:35 INFO  [hyp-gateway,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient Force full registry fetch : false
2022-06-23 15:18:35 INFO  [hyp-gateway,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient Application is null : false
2022-06-23 15:18:35 INFO  [hyp-gateway,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient Registered Applications size is zero : true
2022-06-23 15:18:35 INFO  [hyp-gateway,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient Application version is -1: false
2022-06-23 15:18:35 INFO  [hyp-gateway,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient Getting all instance registry info from the eureka server
2022-06-23 15:18:35 INFO  [hyp-gateway,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient The response status is 200
2022-06-23 15:18:38 INFO  [hyp-auth,,,] main org.springframework.security.web.DefaultSecurityFilterChain Creating filter chain: OrRequestMatcher [requestMatchers=[Ant [pattern='/oauth/token'], Ant [pattern='/oauth/token_key'], Ant [pattern='/oauth/check_token']]], [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@332fa1c, org.springframework.security.web.context.SecurityContextPersistenceFilter@1942a36e, org.springframework.security.web.header.HeaderWriterFilter@55c341d0, org.springframework.security.web.authentication.logout.LogoutFilter@723c5f86, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@3487947c, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1f8d42d1, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@735167e1, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@7c200e57, org.springframework.security.web.session.SessionManagementFilter@7978550b, org.springframework.security.web.access.ExceptionTranslationFilter@3ea6faf0, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@5bb3dee7]
2022-06-23 15:18:38 INFO  [hyp-auth,,,] main org.springframework.security.web.DefaultSecurityFilterChain Creating filter chain: OrRequestMatcher [requestMatchers=[Ant [pattern='/oauth/**']]], [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1e295f7f, org.springframework.security.web.context.SecurityContextPersistenceFilter@5cb76070, org.springframework.security.web.header.HeaderWriterFilter@77401977, org.springframework.security.web.authentication.logout.LogoutFilter@126d0868, cn.hehe.cloud.auth.filter.ValidateCodeFilter@5178345d, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@3346e906, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@443ac5b8, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@4b762988, org.springframework.security.web.session.SessionManagementFilter@7865cc83, org.springframework.security.web.access.ExceptionTranslationFilter@2079fcfc, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@19e5e110]
2022-06-23 15:18:38 INFO  [hyp-auth,,,] main org.springframework.security.web.DefaultSecurityFilterChain Creating filter chain: OrRequestMatcher [requestMatchers=[Ant [pattern='/**']]], [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@306cfb8a, org.springframework.security.web.context.SecurityContextPersistenceFilter@5764d421, org.springframework.security.web.header.HeaderWriterFilter@4a3516fd, org.springframework.security.web.authentication.logout.LogoutFilter@4509b7, org.springframework.security.oauth2.provider.authentication.OAuth2AuthenticationProcessingFilter@1eee9b78, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1237cade, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@70d7a49b, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@3fa57aa8, org.springframework.security.web.session.SessionManagementFilter@3ba96967, org.springframework.security.web.access.ExceptionTranslationFilter@55c20a91, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@3fad8636]
2022-06-23 15:18:38 INFO  [hyp-auth,,,] main com.netflix.config.sources.URLConfigurationSource To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2022-06-23 15:18:38 INFO  [hyp-gateway,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient Disable delta property : false
2022-06-23 15:18:38 INFO  [hyp-gateway,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient Single vip registry refresh property : null
2022-06-23 15:18:38 INFO  [hyp-gateway,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient Force full registry fetch : false
2022-06-23 15:18:38 INFO  [hyp-gateway,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient Application is null : false
2022-06-23 15:18:38 INFO  [hyp-gateway,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient Registered Applications size is zero : true
2022-06-23 15:18:38 INFO  [hyp-gateway,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient Application version is -1: false
2022-06-23 15:18:38 INFO  [hyp-gateway,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient Getting all instance registry info from the eureka server
2022-06-23 15:18:38 INFO  [hyp-gateway,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient The response status is 200
2022-06-23 15:18:38 INFO  [hyp-auth,,,] main org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor Initializing ExecutorService 'applicationTaskExecutor'
2022-06-23 15:18:40 INFO  [hyp-auth,,,] main org.springframework.boot.actuate.endpoint.web.EndpointLinksResolver Exposing 2 endpoint(s) beneath base path '/actuator'
2022-06-23 15:18:41 INFO  [hyp-auth,,,] main org.springframework.cloud.commons.util.InetUtils Cannot determine local hostname
2022-06-23 15:18:41 INFO  [hyp-gateway,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient Disable delta property : false
2022-06-23 15:18:41 INFO  [hyp-gateway,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient Single vip registry refresh property : null
2022-06-23 15:18:41 INFO  [hyp-gateway,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient Force full registry fetch : false
2022-06-23 15:18:41 INFO  [hyp-gateway,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient Application is null : false
2022-06-23 15:18:41 INFO  [hyp-gateway,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient Registered Applications size is zero : true
2022-06-23 15:18:41 INFO  [hyp-gateway,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient Application version is -1: false
2022-06-23 15:18:41 INFO  [hyp-gateway,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient Getting all instance registry info from the eureka server
2022-06-23 15:18:41 INFO  [hyp-gateway,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient The response status is 200
2022-06-23 15:18:41 INFO  [hyp-auth,,,] main org.springframework.cloud.netflix.eureka.InstanceInfoFactory Setting initial instance status as: STARTING
2022-06-23 15:18:41 INFO  [hyp-auth,,,] main com.netflix.discovery.DiscoveryClient Initializing Eureka in region us-east-1
2022-06-23 15:18:41 INFO  [hyp-auth,,,] main com.netflix.discovery.provider.DiscoveryJerseyProvider Using JSON encoding codec LegacyJacksonJson
2022-06-23 15:18:41 INFO  [hyp-auth,,,] main com.netflix.discovery.provider.DiscoveryJerseyProvider Using JSON decoding codec LegacyJacksonJson
2022-06-23 15:18:42 INFO  [hyp-auth,,,] main com.netflix.discovery.provider.DiscoveryJerseyProvider Using XML encoding codec XStreamXml
2022-06-23 15:18:42 INFO  [hyp-auth,,,] main com.netflix.discovery.provider.DiscoveryJerseyProvider Using XML decoding codec XStreamXml
2022-06-23 15:18:42 INFO  [hyp-auth,,,] main com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2022-06-23 15:18:42 INFO  [hyp-auth,,,] main com.netflix.discovery.DiscoveryClient Disable delta property : false
2022-06-23 15:18:42 INFO  [hyp-auth,,,] main com.netflix.discovery.DiscoveryClient Single vip registry refresh property : null
2022-06-23 15:18:42 INFO  [hyp-auth,,,] main com.netflix.discovery.DiscoveryClient Force full registry fetch : false
2022-06-23 15:18:42 INFO  [hyp-auth,,,] main com.netflix.discovery.DiscoveryClient Application is null : false
2022-06-23 15:18:42 INFO  [hyp-auth,,,] main com.netflix.discovery.DiscoveryClient Registered Applications size is zero : true
2022-06-23 15:18:42 INFO  [hyp-auth,,,] main com.netflix.discovery.DiscoveryClient Application version is -1: true
2022-06-23 15:18:42 INFO  [hyp-auth,,,] main com.netflix.discovery.DiscoveryClient Getting all instance registry info from the eureka server
